Time,Centralized,Distributed,HandoverMeas,HandoverNoMeas,AvgTargets
73,0.0,2.121320343559643,1.4142135623730951,2.121320343559643,1.0
74,0.0,0.0,2.8284271247461903,0.7071067811865476,1.0
75,0.7071067811865476,2.121320343559643,0.7071067811865476,1.4142135623730951,1.0
76,0.0,0.7071067811865476,2.121320343559643,0.7071067811865476,1.0
77,1.4142135623730951,0.0,2.121320343559643,0.0,1.0
78,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,1.0
79,0.0,0.7071067811865476,1.4142135623730951,0.7071067811865476,1.0
80,0.0,0.0,2.8284271247461903,0.0,1.0
81,0.0,0.0,0.7071067811865476,0.0,1.0
82,0.0,0.7071067811865476,3.5355339059327378,0.0,1.0
83,0.0,0.0,0.0,0.0,1.0
84,0.0,0.0,1.4142135623730951,0.0,1.0
85,0.0,0.0,0.0,0.0,1.0
86,0.0,0.0,0.0,0.0,1.0
87,0.0,0.0,2.8284271247461903,0.0,1.0
88,0.0,0.0,2.121320343559643,0.7071067811865476,1.0
89,0.0,0.0,1.4142135623730951,0.0,1.0
90,0.0,0.0,0.0,0.0,1.0
91,0.7071067811865476,0.0,0.7071067811865476,0.0,1.0
92,0.0,0.0,1.4142135623730951,0.0,1.0
93,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,1.0
94,0.0,0.0,0.7071067811865476,0.0,1.0
95,0.0,1.4142135623730951,2.8284271247461903,0.0,1.0
96,0.7071067811865476,1.4142135623730951,0.0,0.7071067811865476,1.0
97,0.7071067811865476,0.7071067811865476,0.0,0.0,1.0
98,0.0,0.7071067811865476,1.4142135623730951,0.7071067811865476,1.0
99,0.0,0.7071067811865476,1.4142135623730951,0.7071067811865476,1.0
