Time,Centralized,Distributed,HandoverMeas,HandoverNoMeas,AvgTargets
24,0.6313008358704469,0.6318338209693858,4.014569958894205,0.6309157852327969,1.02
25,0.6561165882505869,0.6559730742994563,4.067626256750016,0.6540175587923326,1.07
26,1.2923594168962738,0.604739762468016,5.392025024315009,0.6063696863989371,1.13
27,0.6216662309928295,0.641442844246931,6.024082165915303,0.643526220323923,1.26
28,0.6799529217743056,0.6733403732378972,3.3083517457746128,1.3778205426683727,1.4
29,0.5986478789478133,0.6651869181798873,6.7853152039503835,0.6648961588500445,1.45
30,0.5765667745994502,0.6395994370378283,6.769667168163144,0.6385005055337479,1.62
31,0.6111752487641643,0.6914216462825135,6.801223133092678,0.6905341322143356,1.8
32,1.995844026976883,3.478752826051665,8.857905625152423,1.3801931594029446,1.89
33,3.054926982218315,18.938947650588233,14.54031790420453,3.561934976139845,1.96
34,2.0754420157410234,24.52881301428456,14.661989441638648,3.6523627241617476,2.0
35,3.5195300319001297,19.134188010115043,9.286447294822272,5.1226847517856156,2.0
36,3.5629240581336212,26.98580097298976,15.926525326780732,6.632725076735886,2.0
37,2.98168645717498,32.70128396612759,17.881181019321705,2.628321132207304,2.0
38,2.3048139673826147,27.291003556066666,16.333765842069262,3.4173973918635,2.0
39,1.61011253918255,12.057823303415073,12.342000669325682,1.3021290828180923,2.0
40,0.933412993391036,5.09557118591883,16.351992019565852,1.3541111138571233,2.0
41,0.9999087009201655,2.3768612237769045,20.883553886346828,1.464841734635167,2.0
42,1.6910901197778292,2.9115854670478623,14.850216437036817,2.096347498045172,2.0
43,0.9649072866430919,1.4479904458238935,16.45497718754806,1.3784711664810294,2.0
44,2.363390955408975,1.3825174926480273,17.44406082232565,1.3255144384534123,2.0
45,0.9636199849845611,1.9846114124994563,17.361121969218,1.9656504337181797,2.0
46,1.7248027416685363,2.059739421633747,18.249105504042067,2.034614049973424,2.0
47,1.6999405468445647,2.0780740645673355,21.412348192008658,2.060842230917571,2.0
48,2.4575080686064865,2.108857685294492,21.37658702886474,2.0946422216611382,2.0
49,1.7342400077722326,2.0395363618864066,18.042912211248584,2.038334216535161,2.0
50,1.155849111727845,2.0107714283342606,22.991579594551368,1.3193724466975332,2.0
