Time,Centralized_gospa,Centralized_localization,Centralized_miss_truth,Centralized_false_tracks,Distributed_gospa,Distributed_localization,Distributed_miss_truth,Distributed_false_tracks,HandoverMeas_gospa,HandoverMeas_localization,HandoverMeas_miss_truth,HandoverMeas_false_tracks,HandoverNoMeas_gospa,HandoverNoMeas_localization,HandoverNoMeas_miss_truth,HandoverNoMeas_false_tracks,AvgTargets
33,1.6426221598355655,0.9374182789032512,0.0,0.7071067811865476,12.623309510670857,1.4253139065114906,11.313708498984761,0.0,24.705551374162532,1.9082570753479835,23.33452377915609,0.0,2.0564626197804174,1.3511551364555316,0.0,0.7071067811865476,1.96
34,0.9045607436002794,0.9045607436002794,0.0,0.0,10.482355098940857,1.3749207283120402,8.485281374238571,0.7071067811865476,22.344782653483225,2.0414679283282315,20.091883092036795,0.7071067811865476,2.0079871375923113,1.30313883176561,0.0,0.7071067811865476,2.0
35,0.9217805169238489,0.9217805169238489,0.0,0.0,3.617990814636604,1.5207976368689367,2.121320343559643,0.0,22.35560266924839,2.038444847908828,18.6776695296637,2.121320343559643,1.364484757235042,1.364484757235042,0.0,0.0,2.0
36,0.8856071733828793,0.8856071733828793,0.0,0.0,1.5901217628548026,1.5901217628548026,0.0,0.0,24.77882180034955,1.7862684102058517,22.677669529663707,0.7071067811865476,1.4047999151966837,1.4047999151966837,0.0,0.0,2.0
37,0.9356359106581223,0.9356359106581223,0.0,0.0,1.462315442689391,1.462315442689391,0.0,0.0,22.84574719017342,2.549403893053777,20.6776695296637,0.0,1.3458084619722137,1.3458084619722137,0.0,0.0,2.0
38,1.6264389371704209,0.9317935844174179,0.0,0.7071067811865476,2.100226813773362,1.4078082831706025,0.0,0.7071067811865476,23.597437956854314,1.9512422363982074,22.091883092036802,0.0,2.026602897907247,1.3351739678137817,0.0,0.7071067811865476,2.0
39,1.61011253918255,0.9062525280425275,0.0,0.7071067811865476,1.3445093523693528,1.3445093523693528,0.0,0.0,21.36703378140401,2.0303424176871148,18.38477631085025,1.4142135623730951,1.2853725080291827,1.2853725080291827,0.0,0.0,2.0
40,1.6319482531465486,0.933412993391036,0.0,0.7071067811865476,1.9742383735529287,1.2759819739672087,0.0,0.7071067811865476,23.49954914250856,2.4152558797080688,21.506096654409895,0.0,1.9366939348585888,1.2388538251757915,0.0,0.7071067811865476,2.0
41,0.9999087009201655,0.9999087009201655,0.0,0.0,2.0008547350522887,1.3077466494684602,0.0,0.7071067811865476,18.19493883362518,2.9791891185983363,14.849242404917504,0.7071067811865476,1.2823584045005214,1.2823584045005214,0.0,0.0,2.0
42,0.9924438655170285,0.9924438655170285,0.0,0.0,1.363468025197929,1.363468025197929,0.0,0.0,21.418278525829972,2.0464777119904096,19.798989873223345,0.0,1.352418631791315,1.352418631791315,0.0,0.0,2.0
43,0.9649072866430919,0.9649072866430919,0.0,0.0,1.2683111734529733,1.2683111734529733,0.0,0.0,19.305950508580686,2.0502289121972903,17.556349186104057,0.0,1.2742835753326882,1.2742835753326882,0.0,0.0,2.0
44,0.9691172729056821,0.9691172729056821,0.0,0.0,1.4281125267783095,1.4281125267783095,0.0,0.0,21.979528185042373,1.9636528062120837,20.38477631085025,0.0,1.4297459124306522,1.4297459124306522,0.0,0.0,2.0
45,0.9636199849845611,0.9636199849845611,0.0,0.0,1.3881182844184898,1.3881182844184898,0.0,0.0,19.338820721828505,2.1004365412933823,17.556349186104057,0.0,1.3871735999779125,1.3871735999779125,0.0,0.0,2.0
46,1.0232147355576957,1.0232147355576957,0.0,0.0,1.365963003976802,1.365963003976802,0.0,0.0,20.54714994162485,2.257845113255017,18.6776695296637,0.0,1.365573365741697,1.365573365741697,0.0,0.0,2.0
47,1.002703268374518,1.002703268374518,0.0,0.0,1.3598640535362247,1.3598640535362247,0.0,0.0,22.37715694443061,2.3008863658893537,19.798989873223345,0.7071067811865476,1.3632394381453883,1.3632394381453883,0.0,0.0,2.0
48,1.7543607274054225,1.0557886149968676,0.0,0.7071067811865476,1.3519159131342386,1.3519159131342386,0.0,0.0,25.041238470283925,2.1689862900389443,23.33452377915609,0.0,1.3545313946378237,1.3545313946378237,0.0,0.0,2.0
49,1.0327681213510642,1.0327681213510642,0.0,0.0,1.3041967767245797,1.3041967767245797,0.0,0.0,27.038574652029638,2.1298712481415887,24.748737341529186,0.7071067811865476,1.3022355762056503,1.3022355762056503,0.0,0.0,2.0
50,1.854973642588655,1.155849111727845,0.0,0.7071067811865476,2.811556105149849,1.4140999538186,0.0,1.4142135623730951,29.882678226323932,1.88142925202074,25.33452377915609,3.121320343559643,2.804488845808326,1.407127666024329,0.0,1.4142135623730951,2.0
51,1.075101669198694,1.075101669198694,0.0,0.0,1.4008077345863976,1.4008077345863976,0.0,0.0,29.666991828727287,2.076736061178945,27.33452377915609,0.7071067811865476,1.3996325830380545,1.3996325830380545,0.0,0.0,2.0
52,1.081094507825285,1.081094507825285,0.0,0.0,1.4690327336303273,1.4690327336303273,0.0,0.0,28.37668102816308,2.2757728864239235,26.62741699796954,0.0,1.4691415415625306,1.4691415415625306,0.0,0.0,2.0
53,1.0048085927845813,1.0048085927845813,0.0,0.0,1.382880314420975,1.382880314420975,0.0,0.0,28.080336907907995,2.2549605540834348,26.33452377915609,0.0,1.385216990775307,1.385216990775307,0.0,0.0,2.0
54,0.9764542595490004,0.9764542595490004,0.0,0.0,1.339383970989759,1.339383970989759,0.0,0.0,24.29885822601924,2.1687674096207044,22.506096654409895,0.0,1.3370858968517845,1.3370858968517845,0.0,0.0,2.0
55,0.999556285677403,0.999556285677403,0.0,0.0,1.381610801999039,1.381610801999039,0.0,0.0,28.36245405903066,2.119212208762767,25.92031021678299,0.7071067811865476,1.3895720176492747,1.3895720176492747,0.0,0.0,2.0
56,0.977798372709692,0.977798372709692,0.0,0.0,1.3468782614699475,1.3468782614699475,0.0,0.0,26.01647634150505,2.4577237791656104,23.92031021678299,0.0,2.0377933608935557,1.3458656364855215,0.0,0.7071067811865476,2.0
57,1.0049620980353915,1.0049620980353915,0.0,0.0,1.329096881437795,1.329096881437795,0.0,0.0,21.082739780623506,2.7507775518753776,18.6776695296637,0.0,1.3301031705760655,1.3301031705760655,0.0,0.0,2.0
58,0.9924615630954601,0.9924615630954601,0.0,0.0,1.3413545635397863,1.3413545635397863,0.0,0.0,20.116618251840876,2.5184200600713655,17.97056274847715,0.0,2.0300544710423463,1.3374764432616633,0.0,0.7071067811865476,2.0
59,0.978835607800664,0.978835607800664,0.0,0.0,1.3991654604297596,1.3991654604297596,0.0,0.0,22.21289078500243,2.8811491280298456,19.798989873223345,0.0,1.3941798007254769,1.3941798007254769,0.0,0.0,2.0
60,0.9813463031916875,0.9813463031916875,0.0,0.0,1.4675774618866169,1.4675774618866169,0.0,0.0,22.76754811019997,2.46614028026267,20.798989873223345,0.0,1.473142620182889,1.473142620182889,0.0,0.0,2.0
61,0.9594585597618694,0.9594585597618694,0.0,0.0,1.4274042216405995,1.4274042216405995,0.0,0.0,22.732125657080996,2.4788182531604495,20.091883092036795,0.7071067811865476,1.4349624190810095,1.4349624190810095,0.0,0.0,2.0
62,0.8649795964172067,0.8649795964172067,0.0,0.0,2.741923926016613,1.34947029598898,0.0,1.4142135623730951,25.9359411344778,2.2306090802901006,23.506096654409895,0.7071067811865476,2.741111632884352,1.3487082938404933,0.0,1.4142135623730951,2.0
63,2.323511919918349,0.9246740095345917,1.4142135623730951,0.0,2.0398270104944864,1.3427326782673918,0.7071067811865476,0.0,19.81228525709704,2.378926215722705,17.14213562373096,0.7071067811865476,2.7102742472847097,1.3134445347121484,1.4142135623730951,0.0,1.98
64,5.745173159772958,0.8611168292200837,3.5355339059327378,1.4142135623730951,2.677862094139402,1.2832641829359495,1.4142135623730951,0.0,21.427668574734653,2.8057143192794394,18.2634559672906,0.7071067811865476,3.367257399094837,1.2767403389661727,2.121320343559643,0.0,1.81
65,1.4767010671269427,0.7756144851158692,0.0,0.7071067811865476,2.5526212980889493,1.1596182081532498,0.0,1.4142135623730951,13.71548288457303,1.8908088099712064,10.606601717798211,1.4142135623730951,2.546319795806682,1.1529026230966257,0.0,1.4142135623730951,1.56
66,3.541101793239733,0.7396723069476318,0.7071067811865476,2.121320343559643,3.8324900099479215,1.0270963397188457,0.7071067811865476,2.121320343559643,14.2523266570364,1.6352262891747191,12.727922061357859,0.0,5.222755616964849,1.013497735395749,1.4142135623730951,2.8284271247461903,1.41
67,1.3546615095299517,0.6588078266598952,0.0,0.7071067811865476,3.5717166871719224,0.7851779500559501,0.7071067811865476,2.121320343559643,16.634296412218323,1.1845399444025586,15.556349186104052,0.0,3.5683948030435677,0.7830979773746606,0.7071067811865476,2.121320343559643,1.16
68,0.6136247060229053,0.6136247060229053,0.0,0.0,2.8337129883997783,0.7333172888812866,0.0,2.121320343559643,10.300434957036964,1.1080468016118457,9.192388155425117,0.0,2.136498276228499,0.7343389506165507,0.0,1.4142135623730951,1.03
69,1.3108549527663969,0.6047309996379812,0.0,0.7071067811865476,1.3945188952967769,0.6880030985274947,0.0,0.7071067811865476,12.449712102580252,1.1537853776852833,10.606601717798211,0.7071067811865476,1.3968739628512168,0.6904770374250313,0.0,0.7071067811865476,1.0
70,1.3195611005016599,0.618108554184074,0.0,0.7071067811865476,2.0928184486945813,0.689901468437184,0.0,1.4142135623730951,15.868914609687579,1.0196722047700764,14.849242404917504,0.0,1.389709141854887,0.6895942302804287,0.0,0.7071067811865476,1.0
71,1.3860608855489722,0.6832876910976765,0.0,0.7071067811865476,0.7413857124445624,0.7413857124445624,0.0,0.0,15.848418828716795,0.9991764237992907,14.849242404917504,0.0,1.4420787389647165,0.7382465861497585,0.0,0.7071067811865476,1.0
72,0.6779516143875947,0.6779516143875947,0.0,0.0,1.4451817411407846,0.7437818133497843,0.0,0.7071067811865476,11.667854793016291,1.0612530752180767,10.606601717798211,0.0,1.4441848078274249,0.7426679498686974,0.0,0.7071067811865476,1.0
73,0.6358461170109974,0.6358461170109974,0.0,0.0,0.6943415547301024,0.6943415547301024,0.0,0.0,8.211004119801206,1.13993630793573,7.0710678118654755,0.0,0.7001939164943534,0.7001939164943534,0.0,0.0,1.0
74,0.7123722133880156,0.7123722133880156,0.0,0.0,0.7683087856436408,0.7683087856436408,0.0,0.0,5.432004912403468,1.1963217409936397,3.5355339059327378,0.7071067811865476,0.7687897000092618,0.7687897000092618,0.0,0.0,1.0
75,0.6686737255874532,0.6686737255874532,0.0,0.0,1.3944621260660193,0.6929744330710912,0.0,0.7071067811865476,5.3370643428404865,1.1027293329157282,3.5355339059327378,0.7071067811865476,1.397645061976804,0.6964977427604153,0.0,0.7071067811865476,1.0
76,0.6113787146562374,0.6113787146562374,0.0,0.0,0.6365681565080049,0.6365681565080049,0.0,0.0,3.264156602030958,1.164203111487923,0.7071067811865476,1.4142135623730951,1.3417144736682431,0.6378056427605443,0.0,0.7071067811865476,1.0
77,1.304496925888945,0.6036766849644232,0.0,0.7071067811865476,0.5964428080093862,0.5964428080093862,0.0,0.0,1.8872597462735308,1.1987958549264237,0.0,0.7071067811865476,1.3036501287639721,0.6029329444899002,0.0,0.7071067811865476,1.0
78,0.6468912602675309,0.6468912602675309,0.0,0.0,0.6444756755684118,0.6444756755684118,0.0,0.0,3.9871293657253553,1.1678060378357857,2.121320343559643,0.7071067811865476,0.6468613730925857,0.6468613730925857,0.0,0.0,1.0
79,0.6206091157159515,0.6206091157159515,0.0,0.0,0.625563765229495,0.625563765229495,0.0,0.0,2.5447565518620627,1.1305429894889683,1.4142135623730951,0.0,0.6238290551748236,0.6238290551748236,0.0,0.0,1.0
80,1.3905329384444023,0.6883111648350153,0.0,0.7071067811865476,1.3910123059985369,0.6894494632520823,0.0,0.7071067811865476,3.9161540001557675,1.0971150033132226,2.121320343559643,0.7071067811865476,2.0854315146543443,0.6881848541639667,0.0,1.4142135623730951,1.0
81,0.6836080590937166,0.6836080590937166,0.0,0.0,0.685256514199848,0.685256514199848,0.0,0.0,2.5625473182866063,1.1483337559135096,1.4142135623730951,0.0,0.6849975828590945,0.6849975828590945,0.0,0.0,1.0
82,0.6607031128405209,0.6607031128405209,0.0,0.0,0.659961378443774,0.659961378443774,0.0,0.0,5.322727728398701,1.0812958974728615,3.5355339059327378,0.7071067811865476,0.6632590778977238,0.6632590778977238,0.0,0.0,1.0
83,0.6136818381259714,0.6136818381259714,0.0,0.0,0.619129048870715,0.619129048870715,0.0,0.0,3.2106717973519316,1.0960033611971118,1.4142135623730951,0.7071067811865476,0.6160014709825984,0.6160014709825984,0.0,0.0,1.0
84,0.6672682562837885,0.6672682562837885,0.0,0.0,0.6664668236270015,0.6664668236270015,0.0,0.0,3.909519387158663,1.081454388788215,2.121320343559643,0.7071067811865476,0.6664320095707025,0.6664320095707025,0.0,0.0,1.0
85,0.5725398894153066,0.5725398894153066,0.0,0.0,0.5706661668084582,0.5706661668084582,0.0,0.0,3.9269462685167547,1.0985191437705644,2.8284271247461903,0.0,0.5712615269488795,0.5712615269488795,0.0,0.0,1.0
86,1.290456549529436,0.5905910506151012,0.0,0.7071067811865476,1.291101762237668,0.5911801292026934,0.0,0.7071067811865476,3.914002930894211,1.0911688472580174,2.121320343559643,0.7071067811865476,0.5900544478066052,0.5900544478066052,0.0,0.0,1.0
87,0.6046289547950182,0.6046289547950182,0.0,0.0,0.6059992066581726,0.6059992066581726,0.0,0.0,3.9154371985836405,1.0870100738374504,2.8284271247461903,0.0,0.604952957950768,0.604952957950768,0.0,0.0,1.0
88,0.6542975623804967,0.6542975623804967,0.0,0.0,2.0509207323500043,0.6539751564898673,0.0,1.4142135623730951,7.386830787177886,1.0397512586739284,5.656854249492381,0.7071067811865476,1.3559258588501075,0.6514067680144237,0.0,0.7071067811865476,1.0
89,0.584204235462086,0.584204235462086,0.0,0.0,0.5805386183437813,0.5805386183437813,0.0,0.0,7.411918137092386,1.0662980337985477,5.656854249492381,0.7071067811865476,0.5786661895050225,0.5786661895050225,0.0,0.0,1.0
90,0.6282167601801671,0.6282167601801671,0.0,0.0,0.6264792370228441,0.6264792370228441,0.0,0.0,3.992109770095482,1.1636826453492932,2.8284271247461903,0.0,0.6283941061528016,0.6283941061528016,0.0,0.0,1.0
91,0.632752844310264,0.632752844310264,0.0,0.0,0.6359277296388939,0.6359277296388939,0.0,0.0,3.299666446605437,1.1783461030457945,2.121320343559643,0.0,0.6382831398801548,0.6382831398801548,0.0,0.0,1.0
92,0.6146692192627226,0.6146692192627226,0.0,0.0,0.6166346511510108,0.6166346511510108,0.0,0.0,5.33422916809343,1.091588480974147,4.242640687119286,0.0,0.6169444345512157,0.6169444345512157,0.0,0.0,1.0
93,1.9750491836233561,0.5677455246412028,0.0,1.4142135623730951,0.571649210542197,0.571649210542197,0.0,0.0,4.587466918170932,1.0519330122381927,3.5355339059327378,0.0,0.5697629422215282,0.5697629422215282,0.0,0.0,1.0
94,0.6019127731210211,0.6019127731210211,0.0,0.0,0.6008587679654018,0.6008587679654018,0.0,0.0,5.312314977398861,1.0696742902795746,4.242640687119286,0.0,0.5996045484100446,0.5996045484100446,0.0,0.0,1.0
95,0.6929967027771121,0.6929967027771121,0.0,0.0,0.692379660670331,0.692379660670331,0.0,0.0,3.2902455272401063,1.1803553289193602,1.4142135623730951,0.7071067811865476,1.3945923051585667,0.6919794465368387,0.0,0.7071067811865476,1.0
96,0.7312820704056748,0.7312820704056748,0.0,0.0,0.7325718418107208,0.7325718418107208,0.0,0.0,4.012500525795131,1.1840734010489422,2.8284271247461903,0.0,0.7301365925584419,0.7301365925584419,0.0,0.0,1.0
97,0.7025038960685955,0.7025038960685955,0.0,0.0,0.7014509767304579,0.7014509767304579,0.0,0.0,2.687749036252086,1.2735354738789915,1.4142135623730951,0.0,0.7009870338618324,0.7009870338618324,0.0,0.0,1.0
98,0.6649704964223991,0.6649704964223991,0.0,0.0,0.6624350327564426,0.6624350327564426,0.0,0.0,2.7657778208165316,1.3634723957721346,0.7071067811865476,0.7071067811865476,0.6626658604061031,0.6626658604061031,0.0,0.0,1.0
99,0.7088907772371015,0.7088907772371015,0.0,0.0,0.7102484057519964,0.7102484057519964,0.0,0.0,2.703621689446647,1.2979345074528643,0.7071067811865476,0.7071067811865476,0.7076732800280897,0.7076732800280897,0.0,0.0,1.0
