Time,Centralized,Distributed,HandoverMeas,HandoverNoMeas,AvgTargets
0,70.71067811865485,70.71067811865485,70.71067811865485,70.71067811865485,1.0
1,67.96142199478773,69.33724441836146,68.6463231262576,67.26721867220641,1.0
2,18.810202651236523,19.499453226694637,18.12656329981404,17.44560024484244,1.0
3,2.76288807539777,2.109163191090575,4.189465571448093,3.4945768027852195,1.0
4,2.6579849261107045,1.3042458826126495,2.728416588641021,3.4155889828924146,1.0
5,2.5607483294907585,3.264172983455993,2.7178455916623427,3.2186748084038,1.0
6,1.0870115039222656,1.8024922252881417,2.0623843734662235,1.7914520078792855,1.0
7,0.9465318154748698,1.6299137560436403,2.0888342534429496,1.6568820750670332,1.0
8,0.8414951300011592,0.8199468840860338,2.873416376928528,0.8294433128450948,1.0
9,0.7959236650954746,0.7941256115769022,1.7022107229259686,0.79821228431352,1.0
10,0.817690550499093,0.8201711764490766,3.2349975982185133,0.8228075395463104,1.0
11,0.8421460036446091,0.8452863820469065,3.355303774032156,0.842057727708641,1.0
12,0.8654800464274799,0.8557443280115676,4.75307279810166,0.8595385439578969,1.0
13,1.5846379392912469,1.5700195065683078,10.751738991199877,1.5802904789282215,1.0
14,0.8170123179236544,0.8095082311875198,6.467506723547214,0.8129602703088584,1.0
15,0.6656945908860226,0.6697483966743956,3.0816836843333686,0.6664930088500453,1.0
16,0.6824141758244516,0.6818489689290399,4.416508299160667,0.6818860270992743,1.0
17,0.7160984078116609,0.7184310007237087,2.3381978905337335,0.7194887025452918,1.0
18,1.4267884869650604,1.4142230540260576,5.093472666998187,0.7265201281031437,1.0
19,0.7029791889243248,2.090544305601549,8.787075433234103,1.3971894776615787,1.0
20,0.6600848083569111,1.3514222006680021,8.449087800035802,1.3536122344906625,1.0
21,0.6825948312667839,0.6800400658702475,7.009910549298556,0.6778391394834096,1.0
22,0.5904698622209488,1.2974226957698403,8.290371292425203,0.5930187791863744,1.01
23,0.6383289035254307,1.3362533628312194,8.360617868842114,0.6359119331464089,1.01
24,2.0342608399674647,1.326563525777744,9.718773809470626,1.3202673604460449,1.02
25,2.00571341111755,4.806712368067176,11.125516520319916,2.7274311906664837,1.07
26,2.0357865946158715,6.962358274916692,12.575058323528888,2.080683602376513,1.13
27,2.078302882839399,14.014122231324947,14.84764358621697,3.5609731886677474,1.26
28,4.9210911434955475,18.292741625346736,12.588433949324083,5.048142141490009,1.4
29,2.1755615614589403,12.24978984284243,15.770216373517039,3.7547945671878784,1.45
30,3.538619724508428,17.762307116865628,20.64942380888833,4.3953244945839565,1.62
31,2.9411968805733117,24.863722915961592,27.065763627053876,5.965498727735017,1.8
32,1.5531895913585378,19.073298634483148,26.630800766107946,2.5986468896546495,1.89
33,1.6426221598355655,12.623309510670857,24.705551374162532,2.0564626197804174,1.96
34,0.9045607436002794,10.482355098940857,22.344782653483225,2.0079871375923113,2.0
35,0.9217805169238489,3.617990814636604,22.35560266924839,1.364484757235042,2.0
36,0.8856071733828793,1.5901217628548026,24.77882180034955,1.4047999151966837,2.0
37,0.9356359106581223,1.462315442689391,22.84574719017342,1.3458084619722137,2.0
38,1.6264389371704209,2.100226813773362,23.597437956854314,2.026602897907247,2.0
39,1.61011253918255,1.3445093523693528,21.36703378140401,1.2853725080291827,2.0
40,1.6319482531465486,1.9742383735529287,23.49954914250856,1.9366939348585888,2.0
41,0.9999087009201655,2.0008547350522887,18.19493883362518,1.2823584045005214,2.0
42,0.9924438655170285,1.363468025197929,21.418278525829972,1.352418631791315,2.0
43,0.9649072866430919,1.2683111734529733,19.305950508580686,1.2742835753326882,2.0
44,0.9691172729056821,1.4281125267783095,21.979528185042373,1.4297459124306522,2.0
45,0.9636199849845611,1.3881182844184898,19.338820721828505,1.3871735999779125,2.0
46,1.0232147355576957,1.365963003976802,20.54714994162485,1.365573365741697,2.0
47,1.002703268374518,1.3598640535362247,22.37715694443061,1.3632394381453883,2.0
48,1.7543607274054225,1.3519159131342386,25.041238470283925,1.3545313946378237,2.0
49,1.0327681213510642,1.3041967767245797,27.038574652029638,1.3022355762056503,2.0
50,1.854973642588655,2.811556105149849,29.882678226323932,2.804488845808326,2.0
51,1.075101669198694,1.4008077345863976,29.666991828727287,1.3996325830380545,2.0
52,1.081094507825285,1.4690327336303273,28.37668102816308,1.4691415415625306,2.0
53,1.0048085927845813,1.382880314420975,28.080336907907995,1.385216990775307,2.0
54,0.9764542595490004,1.339383970989759,24.29885822601924,1.3370858968517845,2.0
55,0.999556285677403,1.381610801999039,28.36245405903066,1.3895720176492747,2.0
56,0.977798372709692,1.3468782614699475,26.01647634150505,2.0377933608935557,2.0
57,1.0049620980353915,1.329096881437795,21.082739780623506,1.3301031705760655,2.0
58,0.9924615630954601,1.3413545635397863,20.116618251840876,2.0300544710423463,2.0
59,0.978835607800664,1.3991654604297596,22.21289078500243,1.3941798007254769,2.0
60,0.9813463031916875,1.4675774618866169,22.76754811019997,1.473142620182889,2.0
61,0.9594585597618694,1.4274042216405995,22.732125657080996,1.4349624190810095,2.0
62,0.8649795964172067,2.741923926016613,25.9359411344778,2.741111632884352,2.0
63,2.323511919918349,2.0398270104944864,19.81228525709704,2.7102742472847097,1.98
64,5.745173159772958,2.677862094139402,21.427668574734653,3.367257399094837,1.81
65,1.4767010671269427,2.5526212980889493,13.71548288457303,2.546319795806682,1.56
66,3.541101793239733,3.8324900099479215,14.2523266570364,5.222755616964849,1.41
67,1.3546615095299517,3.5717166871719224,16.634296412218323,3.5683948030435677,1.16
68,0.6136247060229053,2.8337129883997783,10.300434957036964,2.136498276228499,1.03
69,1.3108549527663969,1.3945188952967769,12.449712102580252,1.3968739628512168,1.0
70,1.3195611005016599,2.0928184486945813,15.868914609687579,1.389709141854887,1.0
71,1.3860608855489722,0.7413857124445624,15.848418828716795,1.4420787389647165,1.0
72,0.6779516143875947,1.4451817411407846,11.667854793016291,1.4441848078274249,1.0
73,0.6358461170109974,0.6943415547301024,8.211004119801206,0.7001939164943534,1.0
74,0.7123722133880156,0.7683087856436408,5.432004912403468,0.7687897000092618,1.0
75,0.6686737255874532,1.3944621260660193,5.3370643428404865,1.397645061976804,1.0
76,0.6113787146562374,0.6365681565080049,3.264156602030958,1.3417144736682431,1.0
77,1.304496925888945,0.5964428080093862,1.8872597462735308,1.3036501287639721,1.0
78,0.6468912602675309,0.6444756755684118,3.9871293657253553,0.6468613730925857,1.0
79,0.6206091157159515,0.625563765229495,2.5447565518620627,0.6238290551748236,1.0
80,1.3905329384444023,1.3910123059985369,3.9161540001557675,2.0854315146543443,1.0
81,0.6836080590937166,0.685256514199848,2.5625473182866063,0.6849975828590945,1.0
82,0.6607031128405209,0.659961378443774,5.322727728398701,0.6632590778977238,1.0
83,0.6136818381259714,0.619129048870715,3.2106717973519316,0.6160014709825984,1.0
84,0.6672682562837885,0.6664668236270015,3.909519387158663,0.6664320095707025,1.0
85,0.5725398894153066,0.5706661668084582,3.9269462685167547,0.5712615269488795,1.0
86,1.290456549529436,1.291101762237668,3.914002930894211,0.5900544478066052,1.0
87,0.6046289547950182,0.6059992066581726,3.9154371985836405,0.604952957950768,1.0
88,0.6542975623804967,2.0509207323500043,7.386830787177886,1.3559258588501075,1.0
89,0.584204235462086,0.5805386183437813,7.411918137092386,0.5786661895050225,1.0
90,0.6282167601801671,0.6264792370228441,3.992109770095482,0.6283941061528016,1.0
91,0.632752844310264,0.6359277296388939,3.299666446605437,0.6382831398801548,1.0
92,0.6146692192627226,0.6166346511510108,5.33422916809343,0.6169444345512157,1.0
93,1.9750491836233561,0.571649210542197,4.587466918170932,0.5697629422215282,1.0
94,0.6019127731210211,0.6008587679654018,5.312314977398861,0.5996045484100446,1.0
95,0.6929967027771121,0.692379660670331,3.2902455272401063,1.3945923051585667,1.0
96,0.7312820704056748,0.7325718418107208,4.012500525795131,0.7301365925584419,1.0
97,0.7025038960685955,0.7014509767304579,2.687749036252086,0.7009870338618324,1.0
98,0.6649704964223991,0.6624350327564426,2.7657778208165316,0.6626658604061031,1.0
99,0.7088907772371015,0.7102484057519964,2.703621689446647,0.7076732800280897,1.0
