Time,Centralized,Distributed,HandoverMeas,HandoverNoMeas,AvgTargets
44,0.0,0.0,20.38477631085025,0.0,2.0
45,0.0,0.0,17.556349186104057,0.0,2.0
46,0.0,0.0,18.6776695296637,0.0,2.0
47,0.0,0.0,19.798989873223345,0.0,2.0
48,0.0,0.0,23.33452377915609,0.0,2.0
49,0.0,0.0,24.748737341529186,0.0,2.0
50,0.0,0.0,25.33452377915609,0.0,2.0
51,0.0,0.0,27.33452377915609,0.0,2.0
52,0.0,0.0,26.62741699796954,0.0,2.0
53,0.0,0.0,26.33452377915609,0.0,2.0
54,0.0,0.0,22.506096654409895,0.0,2.0
55,0.0,0.0,25.92031021678299,0.0,2.0
56,0.0,0.0,23.92031021678299,0.0,2.0
57,0.0,0.0,18.6776695296637,0.0,2.0
58,0.0,0.0,17.97056274847715,0.0,2.0
59,0.0,0.0,19.798989873223345,0.0,2.0
60,0.0,0.0,20.798989873223345,0.0,2.0
61,0.0,0.0,20.091883092036795,0.0,2.0
62,0.0,0.0,23.506096654409895,0.0,2.0
63,1.4142135623730951,0.7071067811865476,17.14213562373096,1.4142135623730951,1.98
64,3.5355339059327378,1.4142135623730951,18.2634559672906,2.121320343559643,1.81
65,0.0,0.0,10.606601717798211,0.0,1.56
66,0.7071067811865476,0.7071067811865476,12.727922061357859,1.4142135623730951,1.41
67,0.0,0.7071067811865476,15.556349186104052,0.7071067811865476,1.16
68,0.0,0.0,9.192388155425117,0.0,1.03
69,0.0,0.0,10.606601717798211,0.0,1.0
70,0.0,0.0,14.849242404917504,0.0,1.0
71,0.0,0.0,14.849242404917504,0.0,1.0
72,0.0,0.0,10.606601717798211,0.0,1.0
73,0.0,0.0,7.0710678118654755,0.0,1.0
74,0.0,0.0,3.5355339059327378,0.0,1.0
75,0.0,0.0,3.5355339059327378,0.0,1.0
76,0.0,0.0,0.7071067811865476,0.0,1.0
77,0.0,0.0,0.0,0.0,1.0
78,0.0,0.0,2.121320343559643,0.0,1.0
79,0.0,0.0,1.4142135623730951,0.0,1.0
80,0.0,0.0,2.121320343559643,0.0,1.0
81,0.0,0.0,1.4142135623730951,0.0,1.0
82,0.0,0.0,3.5355339059327378,0.0,1.0
83,0.0,0.0,1.4142135623730951,0.0,1.0
84,0.0,0.0,2.121320343559643,0.0,1.0
85,0.0,0.0,2.8284271247461903,0.0,1.0
86,0.0,0.0,2.121320343559643,0.0,1.0
87,0.0,0.0,2.8284271247461903,0.0,1.0
88,0.0,0.0,5.656854249492381,0.0,1.0
89,0.0,0.0,5.656854249492381,0.0,1.0
90,0.0,0.0,2.8284271247461903,0.0,1.0
91,0.0,0.0,2.121320343559643,0.0,1.0
92,0.0,0.0,4.242640687119286,0.0,1.0
93,0.0,0.0,3.5355339059327378,0.0,1.0
94,0.0,0.0,4.242640687119286,0.0,1.0
95,0.0,0.0,1.4142135623730951,0.0,1.0
96,0.0,0.0,2.8284271247461903,0.0,1.0
97,0.0,0.0,1.4142135623730951,0.0,1.0
98,0.0,0.0,0.7071067811865476,0.0,1.0
99,0.0,0.0,0.7071067811865476,0.0,1.0
